, 0, 0
add_on_index, 20800, 10
set_=, 34200, 10
set_=, 29900, 10
set_=, 31200, 10
set_=, 29300, 10
set_=, 30300, 10
set_[], 700, 10
getIndexOf, 2800, 10
set_[], 900, 10
set_[], 1200, 10
set_=, 30200, 10
set_=, 28400, 10
getIndexOf, 2700, 10
add_on_index, 19200, 11
set_=, 28800, 11
set_=, 29800, 11
remove_begin, 19300, 10
add_begin, 20200, 11
set_=, 30100, 11
add_on_index, 19300, 12
set_[], 800, 12
remove_end, 31700, 11
set_[], 600, 11
getIndexOf, 2500, 11
set_[], 900, 11
set_[], 700, 11
set_[], 700, 11
set_[], 700, 11
add_on_index, 19300, 12
set_=, 27900, 12
set_=, 27900, 12
set_=, 26900, 12
set_=, 27500, 12
getIndexOf, 2800, 12
set_=, 28000, 12
remove_end, 28800, 11
set_=, 27400, 11
set_=, 26400, 11
set_[], 700, 11
remove_on_index, 28900, 10
set_[], 600, 10
set_=, 26700, 10
set_=, 127700, 10
remove_begin, 16600, 9
set_=, 27800, 9
set_[], 600, 9
remove_end, 28200, 8
add_begin, 16900, 9
add_begin, 17600, 10
set_[], 700, 10
set_[], 600, 10
set_=, 28300, 10
set_=, 27300, 10
remove_end, 27500, 9
set_=, 25400, 9
set_=, 27600, 9
set_=, 27500, 9
add_end, 4800, 10
add_begin, 18500, 11
set_=, 29500, 11
add_end, 3900, 12
remove_begin, 17400, 11
set_[], 900, 11
remove_on_index, 33300, 10
remove_begin, 18300, 9
set_[], 700, 9
add_begin, 19100, 10
add_on_index, 20400, 11
set_[], 900, 11
set_[], 700, 11
remove_end, 31500, 10
set_=, 510700, 10
add_on_index, 20300, 11
set_[], 800, 11
remove_end, 32900, 10
remove_on_index, 33900, 9
set_[], 900, 9
add_on_index, 19300, 10
set_[], 900, 10
set_[], 800, 10
set_[], 700, 10
set_=, 31200, 10
set_=, 30400, 10
add_begin, 20800, 11
getIndexOf, 2700, 11
set_[], 600, 11
set_[], 700, 11
remove_end, 31900, 10
set_=, 28500, 10
getIndexOf, 2500, 10
remove_on_index, 29900, 9
add_on_index, 17700, 10
set_=, 29300, 10
set_=, 30500, 10
set_[], 800, 10
remove_on_index, 18600, 9
set_[], 700, 9
add_on_index, 19900, 10
set_[], 700, 10
set_=, 28200, 10
set_=, 29600, 10
set_=, 28800, 10
set_[], 700, 10
set_[], 700, 10
add_end, 3400, 11
set_=, 27900, 11
remove_on_index, 31900, 10
getIndexOf, 2600, 10
set_[], 700, 10
set_=, 28500, 10
add_end, 3600, 11
set_=, 29500, 11
remove_begin, 19000, 10
set_[], 1000, 10
set_=, 32700, 10
add_begin, 18900, 11
set_=, 27600, 11
remove_end, 38200, 10
set_=, 34900, 10
set_=, 37600, 10
add_end, 5200, 11
remove_begin, 19200, 10
add_begin, 21100, 11
add_end, 5300, 12
set_=, 30500, 12
set_[], 900, 12
set_=, 31600, 12
getIndexOf, 3100, 12
add_begin, 20300, 13
set_[], 800, 13
set_=, 34700, 13
set_=, 33100, 13
getIndexOf, 3400, 13
remove_end, 33100, 12
set_[], 800, 12
set_[], 1200, 12
add_on_index, 21700, 13
set_[], 1100, 13
set_=, 33000, 13
set_=, 29900, 13
set_[], 900, 13
remove_begin, 22000, 12
add_on_index, 20900, 13
add_end, 4700, 14
set_[], 900, 14
set_=, 32700, 14
set_=, 32900, 14
getIndexOf, 3300, 14
add_end, 4300, 15
getIndexOf, 3400, 15
set_=, 33600, 15
set_=, 30900, 15
set_[], 700, 15
set_=, 31400, 15
set_[], 1700, 15
getIndexOf, 3900, 15
set_=, 44200, 15
set_[], 800, 15
add_on_index, 21700, 16
set_[], 1000, 16
add_on_index, 20600, 17
set_[], 800, 17
add_begin, 19500, 18
set_=, 29900, 18
remove_begin, 19700, 17
remove_on_index, 20600, 16
getIndexOf, 2900, 16
add_begin, 19500, 17
getIndexOf, 3700, 17
remove_begin, 20500, 16
remove_on_index, 31300, 15
getIndexOf, 3200, 15
add_begin, 21000, 16
set_=, 28400, 16
set_[], 700, 16
set_[], 900, 16
getIndexOf, 3500, 16
set_[], 800, 16
add_on_index, 20100, 17
getIndexOf, 3500, 17
set_=, 30400, 17
add_end, 4000, 18
add_on_index, 19500, 19
set_=, 30500, 19
set_=, 30900, 19
set_[], 900, 19
add_end, 5400, 20
getIndexOf, 4100, 20
add_on_index, 20200, 21
remove_begin, 17700, 20
set_[], 800, 20
set_=, 30200, 20
remove_begin, 40000, 19
getIndexOf, 5800, 19
add_end, 4200, 20
remove_end, 31500, 19
set_=, 28200, 19
set_=, 29200, 19
set_[], 700, 19
set_=, 34200, 19
set_=, 30300, 19
set_[], 1900, 19
add_on_index, 20400, 20
set_[], 700, 20
add_begin, 18900, 21
getIndexOf, 4200, 21
set_[], 700, 21
set_[], 800, 21
set_[], 700, 21
set_[], 700, 21
set_[], 700, 21
set_[], 900, 21
set_[], 700, 21
set_[], 800, 21
set_[], 700, 21
add_end, 4000, 22
add_begin, 19900, 23
remove_end, 31600, 22
set_[], 800, 22
set_=, 30700, 22
remove_begin, 18200, 21
getIndexOf, 5600, 21
set_[], 800, 21
remove_end, 31600, 20
getIndexOf, 4000, 20
set_[], 700, 20
set_=, 29500, 20
getIndexOf, 2000, 20
set_=, 29900, 20
add_on_index, 18600, 21
add_begin, 20700, 22
set_=, 30600, 22
add_begin, 19700, 23
remove_begin, 18400, 22
remove_on_index, 29200, 21
set_=, 28000, 21
remove_end, 30300, 20
set_[], 800, 20
add_end, 4100, 21
add_on_index, 18300, 22
set_=, 30500, 22
set_=, 37100, 22
add_begin, 18100, 23
remove_on_index, 33200, 22
add_end, 4400, 23
add_on_index, 21100, 24
remove_end, 32900, 23
add_begin, 20800, 24
set_=, 30100, 24
add_on_index, 19000, 25
set_=, 28500, 25
set_[], 500, 25
add_begin, 16500, 26
remove_on_index, 29400, 25
set_[], 600, 25
remove_end, 28200, 24
set_[], 500, 24
add_on_index, 17300, 25
add_end, 3000, 26
add_end, 2600, 27
getIndexOf, 4800, 27
set_[], 500, 27
add_on_index, 16500, 28
set_=, 26800, 28
add_end, 3100, 29
remove_on_index, 32700, 28
set_=, 26800, 28
set_=, 27100, 28
getIndexOf, 1800, 28
set_=, 27000, 28
getIndexOf, 3900, 28
remove_end, 29900, 27
set_[], 700, 27
set_=, 28500, 27
add_end, 3000, 28
getIndexOf, 4700, 28
add_on_index, 16600, 29
add_begin, 16100, 30
set_[], 600, 30
set_=, 26600, 30
set_[], 500, 30
set_=, 27100, 30
remove_on_index, 28300, 29
set_[], 500, 29
add_begin, 17700, 30
remove_end, 26900, 29
set_[], 900, 29
set_=, 29700, 29
remove_on_index, 28400, 28
set_[], 800, 28
remove_begin, 16300, 27
set_[], 800, 27
set_=, 26000, 27
remove_end, 28000, 26
set_[], 500, 26
set_[], 500, 26
set_=, 25900, 26
add_end, 4200, 27
remove_on_index, 27600, 26
remove_begin, 16900, 25
set_[], 500, 25
add_end, 2700, 26
set_[], 600, 26
add_on_index, 18400, 27
remove_begin, 16700, 26
set_=, 26300, 26
set_=, 25900, 26
set_[], 500, 26
set_[], 600, 26
remove_begin, 20900, 25
set_=, 33800, 25
add_on_index, 22200, 26
getIndexOf, 5400, 26
set_[], 700, 26
set_[], 700, 26
set_[], 800, 26
set_=, 31400, 26
set_[], 800, 26
set_[], 600, 26
remove_end, 37100, 25
set_=, 30600, 25
remove_end, 30200, 24
add_end, 4100, 25
add_end, 3600, 26
set_=, 29400, 26
getIndexOf, 4800, 26
add_end, 5100, 27
set_=, 30500, 27
add_begin, 20200, 28
set_=, 29600, 28
remove_end, 28700, 27
set_=, 28900, 27
set_[], 600, 27
set_[], 800, 27
set_[], 700, 27
remove_on_index, 29900, 26
remove_on_index, 28100, 25
remove_on_index, 29000, 24
set_[], 600, 24
set_[], 600, 24
getIndexOf, 4000, 24
add_on_index, 17700, 25
set_[], 500, 25
add_end, 3000, 26
set_[], 600, 26
getIndexOf, 2200, 26
add_begin, 17600, 27
set_[], 700, 27
set_=, 28000, 27
set_=, 28300, 27
set_[], 600, 27
getIndexOf, 4400, 27
set_[], 700, 27
remove_end, 28400, 26
set_=, 27600, 26
getIndexOf, 4700, 26
set_=, 26400, 26
getIndexOf, 4000, 26
set_[], 600, 26
set_=, 27200, 26
set_[], 600, 26
getIndexOf, 4200, 26
set_=, 26200, 26
set_[], 500, 26
add_on_index, 16400, 27
set_[], 500, 27
add_begin, 15400, 28
getIndexOf, 4900, 28
set_[], 500, 28
set_[], 500, 28
remove_on_index, 28900, 27
add_on_index, 16300, 28
set_[], 500, 28
add_begin, 15900, 29
remove_begin, 16800, 28
getIndexOf, 4300, 28
set_[], 500, 28
add_begin, 17500, 29
add_begin, 16100, 30
set_[], 500, 30
set_=, 28200, 30
getIndexOf, 4600, 30
getIndexOf, 3500, 30
set_[], 500, 30
set_[], 700, 30
remove_end, 29300, 29
add_on_index, 17800, 30
set_[], 600, 30
add_begin, 16400, 31
remove_begin, 16000, 30
remove_on_index, 29000, 29
add_begin, 16000, 30
remove_end, 27500, 29
set_[], 500, 29
remove_begin, 15600, 28
remove_begin, 15000, 27
remove_begin, 15000, 26
remove_on_index, 26900, 25
set_=, 27700, 25
add_begin, 17400, 26
add_end, 2400, 27
set_[], 500, 27
set_=, 33100, 27
getIndexOf, 5700, 27
getIndexOf, 5700, 27
set_=, 34100, 27
set_[], 1000, 27
add_end, 5600, 28
set_=, 32000, 28
set_[], 800, 28
remove_end, 31100, 27
add_begin, 20300, 28
set_=, 38400, 28
add_begin, 19000, 29
add_end, 3700, 30
remove_end, 30000, 29
remove_end, 29700, 28
set_=, 28800, 28
add_end, 3300, 29
remove_end, 28900, 28
getIndexOf, 5200, 28
remove_on_index, 30200, 27
set_[], 600, 27
set_=, 28000, 27
add_end, 3300, 28
set_=, 29100, 28
remove_end, 28500, 27
set_=, 28300, 27
set_[], 800, 27
remove_end, 33500, 26
set_=, 28500, 26
getIndexOf, 4500, 26
set_=, 29100, 26
set_=, 28100, 26
getIndexOf, 4700, 26
remove_begin, 18500, 25
remove_on_index, 23200, 24
remove_end, 30700, 23
getIndexOf, 6300, 23
remove_end, 30200, 22
set_[], 800, 22
set_=, 29500, 22
set_=, 28900, 22
getIndexOf, 4400, 22
add_end, 5000, 23
getIndexOf, 4200, 23
remove_end, 32200, 22
add_on_index, 18900, 23
add_begin, 19700, 24
set_=, 30200, 24
set_[], 1100, 24
add_begin, 19600, 25
getIndexOf, 29500, 25
add_end, 5000, 26
set_[], 800, 26
set_=, 28900, 26
remove_end, 28900, 25
getIndexOf, 4200, 25
add_on_index, 18200, 26
add_begin, 17700, 27
add_end, 3000, 28
add_begin, 16600, 29
set_[], 800, 29
set_[], 500, 29
add_end, 4400, 30
set_[], 900, 30
set_=, 28000, 30
set_=, 28400, 30
add_on_index, 18700, 31
set_[], 900, 31
add_begin, 17100, 32
set_=, 35800, 32
remove_begin, 16500, 31
add_begin, 17400, 32
remove_begin, 16600, 31
set_[], 800, 31
remove_on_index, 29000, 30
set_=, 33400, 30
set_=, 27400, 30
add_begin, 16200, 31
remove_on_index, 27300, 30
set_[], 500, 30
getIndexOf, 4000, 30
remove_begin, 16700, 29
remove_end, 28600, 28
set_=, 27400, 28
set_[], 600, 28
set_[], 600, 28
set_[], 500, 28
remove_end, 29200, 27
add_begin, 16100, 28
set_[], 600, 28
getIndexOf, 1700, 28
set_[], 500, 28
remove_begin, 18600, 27
set_=, 26600, 27
getIndexOf, 3900, 27
remove_begin, 15600, 26
set_=, 26100, 26
add_begin, 17100, 27
set_=, 31900, 27
getIndexOf, 1400, 27
set_=, 27100, 27
remove_begin, 17500, 26
add_begin, 16700, 27
remove_on_index, 27400, 26
add_end, 2700, 27
set_=, 27600, 27
remove_on_index, 27100, 26
set_[], 500, 26
remove_on_index, 28600, 25
getIndexOf, 3700, 25
add_on_index, 18200, 26
set_=, 27000, 26
add_begin, 16900, 27
set_[], 600, 27
remove_end, 53600, 26
set_[], 900, 26
add_begin, 17500, 27
remove_on_index, 31800, 26
set_[], 600, 26
set_=, 25600, 26
set_[], 700, 26
set_=, 28400, 26
remove_end, 28000, 25
set_[], 600, 25
add_on_index, 16400, 26
getIndexOf, 4600, 26
set_[], 500, 26
set_=, 30000, 26
set_[], 500, 26
remove_on_index, 28100, 25
set_=, 26500, 25
set_=, 25500, 25
add_begin, 17200, 26
set_=, 26200, 26
set_[], 700, 26
remove_on_index, 28200, 25
remove_on_index, 28400, 24
add_begin, 17400, 25
add_on_index, 16500, 26
set_[], 600, 26
set_[], 900, 26
getIndexOf, 1900, 26
set_[], 1200, 26
getIndexOf, 6800, 26
add_on_index, 20100, 27
set_[], 1000, 27
set_[], 1100, 27
remove_begin, 20200, 26
set_[], 1900, 26
remove_on_index, 33500, 25
set_=, 37300, 25
set_=, 32000, 25
set_[], 900, 25
set_[], 700, 25
add_on_index, 19100, 26
remove_end, 29300, 25
add_begin, 26100, 26
getIndexOf, 6400, 26
set_=, 29700, 26
remove_begin, 19200, 25
set_[], 900, 25
set_[], 900, 25
add_begin, 19800, 26
set_[], 800, 26
remove_on_index, 31600, 25
remove_on_index, 31200, 24
remove_end, 31800, 23
set_[], 800, 23
set_[], 800, 23
set_[], 800, 23
set_=, 28900, 23
remove_end, 29900, 22
getIndexOf, 4200, 22
set_=, 29100, 22
set_=, 30500, 22
set_=, 29100, 22
remove_end, 29900, 21
add_end, 4500, 22
add_on_index, 18800, 23
add_on_index, 22600, 24
set_[], 900, 24
remove_begin, 19500, 23
set_[], 1000, 23
add_on_index, 22500, 24
set_=, 30200, 24
add_begin, 17600, 25
set_=, 26800, 25
getIndexOf, 4100, 25
add_end, 2700, 26
set_[], 1700, 26
add_end, 2800, 27
set_[], 500, 27
set_=, 28100, 27
add_end, 3100, 28
remove_begin, 16300, 27
add_end, 3400, 28
add_on_index, 17700, 29
add_end, 3800, 30
remove_on_index, 28100, 29
remove_on_index, 27900, 28
add_on_index, 15900, 29
set_[], 500, 29
add_end, 2900, 30
add_end, 2400, 31
set_=, 30900, 31
remove_end, 26400, 30
add_end, 2500, 31
remove_on_index, 29000, 30
remove_on_index, 29800, 29
set_[], 600, 29
set_[], 500, 29
set_=, 27000, 29
set_[], 500, 29
set_[], 500, 29
set_[], 500, 29
add_end, 2900, 30
set_[], 500, 30
remove_on_index, 29100, 29
set_=, 26800, 29
set_[], 600, 29
remove_on_index, 30700, 28
set_=, 27600, 28
set_[], 500, 28
remove_begin, 21200, 27
getIndexOf, 4900, 27
set_=, 27100, 27
set_[], 700, 27
set_=, 26400, 27
add_begin, 16500, 28
set_[], 600, 28
getIndexOf, 3500, 28
remove_on_index, 28600, 27
set_[], 600, 27
set_=, 27300, 27
add_begin, 17600, 28
remove_on_index, 27100, 27
set_[], 600, 27
remove_on_index, 27900, 26
set_[], 600, 26
getIndexOf, 4400, 26
add_end, 2700, 27
getIndexOf, 3800, 27
set_=, 26800, 27
set_[], 700, 27
set_=, 27500, 27
set_=, 25400, 27
getIndexOf, 5600, 27
add_end, 4000, 28
set_=, 31500, 28
add_on_index, 30300, 29
add_begin, 21200, 30
set_[], 700, 30
add_begin, 20900, 31
remove_on_index, 32400, 30
add_end, 4600, 31
set_[], 900, 31
remove_on_index, 31400, 30
set_[], 800, 30
set_=, 29700, 30
getIndexOf, 5500, 30
add_end, 3600, 31
getIndexOf, 5000, 31
set_=, 30400, 31
remove_begin, 18900, 30
set_[], 800, 30
set_=, 31200, 30
set_=, 30800, 30
set_=, 29600, 30
set_=, 29300, 30
add_begin, 17500, 31
add_on_index, 19900, 32
set_[], 2200, 32
add_on_index, 19600, 33
set_[], 700, 33
set_=, 29700, 33
remove_on_index, 30100, 32
remove_end, 29600, 31
remove_begin, 18300, 30
remove_on_index, 30000, 29
set_=, 27000, 29
set_=, 28000, 29
set_[], 700, 29
add_begin, 18300, 30
getIndexOf, 2100, 30
set_[], 700, 30
remove_on_index, 28400, 29
add_on_index, 18200, 30
set_=, 27700, 30
set_[], 800, 30
set_=, 28700, 30
remove_end, 28300, 29
set_=, 27800, 29
set_=, 28300, 29
add_on_index, 17700, 30
remove_end, 28500, 29
add_on_index, 18300, 30
set_[], 800, 30
add_begin, 17400, 31
set_=, 27700, 31
remove_begin, 17300, 30
set_[], 600, 30
add_begin, 15800, 31
remove_on_index, 28000, 30
add_begin, 16700, 31
getIndexOf, 4500, 31
getIndexOf, 1800, 31
set_[], 600, 31
remove_on_index, 29900, 30
add_begin, 15800, 31
remove_begin, 15100, 30
add_end, 2700, 31
add_on_index, 15900, 32
set_=, 27700, 32
remove_on_index, 28000, 31
remove_begin, 16700, 30
add_on_index, 15600, 31
set_[], 800, 31
add_begin, 16900, 32
set_[], 600, 32
set_=, 27800, 32
add_end, 3000, 33
getIndexOf, 5200, 33
getIndexOf, 3900, 33
set_[], 600, 33
getIndexOf, 4500, 33
set_[], 700, 33
add_on_index, 19200, 34
set_[], 700, 34
set_=, 28000, 34
set_[], 800, 34
set_=, 28200, 34
set_=, 27700, 34
add_end, 4300, 35
remove_end, 27400, 34
set_=, 25300, 34
set_=, 26900, 34
add_begin, 15800, 35
set_=, 25200, 35
remove_end, 27100, 34
set_=, 25600, 34
set_=, 26300, 34
remove_on_index, 31300, 33
set_=, 25300, 33
getIndexOf, 5300, 33
set_=, 27100, 33
getIndexOf, 4200, 33
set_[], 500, 33
remove_begin, 16000, 32
set_=, 27600, 32
add_on_index, 17600, 33
add_end, 2700, 34
getIndexOf, 6700, 34
getIndexOf, 4000, 34
add_on_index, 16800, 35
set_[], 500, 35
set_=, 31900, 35
getIndexOf, 4400, 35
remove_begin, 17300, 34
add_end, 3000, 35
set_[], 600, 35
add_on_index, 16200, 36
set_=, 26800, 36
set_=, 27500, 36
set_[], 600, 36
getIndexOf, 5400, 36
set_[], 600, 36
getIndexOf, 4600, 36
set_[], 500, 36
add_end, 4100, 37
set_=, 27300, 37
getIndexOf, 6400, 37
add_end, 3900, 38
remove_end, 27200, 37
getIndexOf, 6100, 37
add_begin, 18700, 38
add_end, 2400, 39
getIndexOf, 7600, 39
set_[], 500, 39
set_=, 27300, 39
add_end, 3000, 40
add_end, 2500, 41
remove_begin, 16900, 40
remove_on_index, 30400, 39
remove_end, 29700, 38
add_end, 3400, 39
set_=, 29700, 39
set_=, 33800, 39
set_[], 700, 39
remove_on_index, 28800, 38
add_end, 2600, 39
set_[], 500, 39
set_=, 26500, 39
add_begin, 16400, 40
add_on_index, 16200, 41
set_[], 600, 41
getIndexOf, 4100, 41
remove_begin, 16000, 40
set_[], 1100, 40
set_[], 600, 40
set_=, 29400, 40
set_=, 27800, 40
remove_end, 26500, 39
remove_end, 26500, 38
set_=, 28400, 38
set_[], 600, 38
add_begin, 16300, 39
add_on_index, 15700, 40
set_[], 600, 40
set_[], 500, 40
remove_begin, 16000, 39
getIndexOf, 7800, 39
remove_begin, 16000, 38
add_begin, 21000, 39
add_end, 4200, 40
set_[], 1100, 40
remove_end, 28400, 39
add_end, 3200, 40
set_[], 700, 40
set_[], 500, 40
set_=, 28200, 40
set_[], 600, 40
set_[], 500, 40
add_on_index, 16900, 41
remove_on_index, 31300, 40
set_[], 600, 40
add_begin, 16800, 41
getIndexOf, 5900, 41
set_=, 27600, 41
add_begin, 15200, 42
set_=, 26100, 42
remove_on_index, 27600, 41
set_[], 600, 41
getIndexOf, 1800, 41
remove_on_index, 34000, 40
set_[], 700, 40
set_=, 26900, 40
add_begin, 17300, 41
remove_end, 27900, 40
set_=, 28500, 40
set_[], 600, 40
set_=, 27000, 40
set_=, 28900, 40
remove_on_index, 29800, 39
add_on_index, 16100, 40
set_[], 600, 40
set_=, 27000, 40
set_=, 25800, 40
set_[], 500, 40
set_=, 26000, 40
set_[], 500, 40
set_[], 500, 40
add_on_index, 16700, 41
set_[], 600, 41
set_=, 27000, 41
add_on_index, 16200, 42
set_[], 600, 42
set_=, 26500, 42
add_end, 2400, 43
set_[], 500, 43
set_=, 27100, 43
add_end, 2600, 44
set_[], 700, 44
add_begin, 16300, 45
remove_begin, 15600, 44
add_end, 2800, 45
getIndexOf, 6800, 45
set_[], 600, 45
set_=, 29100, 45
set_[], 600, 45
remove_begin, 16000, 44
set_[], 500, 44
remove_end, 28300, 43
set_=, 27200, 43
remove_on_index, 27000, 42
add_end, 2500, 43
remove_begin, 15600, 42
remove_begin, 15700, 41
set_[], 500, 41
remove_begin, 15300, 40
remove_begin, 16500, 39
remove_end, 26800, 38
remove_on_index, 29000, 37
remove_begin, 16400, 36
remove_end, 26300, 35
set_=, 31500, 35
getIndexOf, 5000, 35
remove_begin, 15900, 34
set_[], 500, 34
set_[], 500, 34
set_[], 500, 34
set_=, 27300, 34
add_end, 3900, 35
set_[], 600, 35
set_=, 29600, 35
getIndexOf, 5900, 35
set_[], 600, 35
add_begin, 16500, 36
add_begin, 16500, 37
set_[], 600, 37
remove_end, 29100, 36
set_[], 600, 36
set_[], 700, 36
set_=, 25600, 36
add_on_index, 16600, 37
set_[], 600, 37
remove_begin, 15800, 36
set_[], 500, 36
set_[], 500, 36
remove_end, 26800, 35
getIndexOf, 6700, 35
set_[], 600, 35
add_begin, 17900, 36
remove_begin, 16000, 35
set_[], 600, 35
add_on_index, 23900, 36
add_on_index, 19900, 37
remove_on_index, 19600, 36
add_end, 3200, 37
set_[], 800, 37
set_[], 700, 37
remove_on_index, 29300, 36
set_[], 600, 36
set_=, 28700, 36
add_begin, 17700, 37
set_=, 28500, 37
remove_end, 28100, 36
set_[], 800, 36
set_[], 2100, 36
remove_begin, 16200, 35
set_=, 27500, 35
remove_on_index, 30000, 34
set_[], 900, 34
remove_end, 27500, 33
getIndexOf, 5300, 33
set_[], 700, 33
set_=, 28500, 33
set_=, 33100, 33
set_[], 2100, 33
set_[], 500, 33
remove_end, 27600, 32
remove_end, 27100, 31
set_[], 600, 31
remove_on_index, 29000, 30
add_begin, 15800, 31
remove_on_index, 27300, 30
set_=, 26000, 30
add_on_index, 23000, 31
add_end, 2200, 32
getIndexOf, 3400, 32
add_end, 2300, 33
set_[], 500, 33
getIndexOf, 3900, 33
add_on_index, 20200, 34
remove_begin, 19300, 33
set_=, 30300, 33
set_=, 27300, 33
set_=, 27600, 33
set_[], 800, 33
add_end, 2600, 34
remove_begin, 17300, 33
set_=, 26900, 33
set_[], 700, 33
set_=, 25700, 33
remove_begin, 15700, 32
add_end, 2500, 33
set_=, 25700, 33
remove_begin, 16000, 32
set_=, 26200, 32
set_=, 26100, 32
remove_on_index, 27700, 31
getIndexOf, 1900, 31
set_[], 600, 31
set_=, 26400, 31
add_on_index, 16200, 32
add_on_index, 15700, 33
set_[], 500, 33
set_[], 600, 33
add_on_index, 16000, 34
set_=, 26500, 34
set_=, 26200, 34
set_[], 600, 34
set_[], 600, 34
set_=, 28800, 34
set_=, 27700, 34
add_end, 2800, 35
getIndexOf, 5600, 35
set_=, 28300, 35
add_end, 3600, 36
set_[], 600, 36
set_[], 500, 36
add_on_index, 16800, 37
remove_begin, 17300, 36
add_on_index, 16800, 37
remove_end, 27100, 36
remove_begin, 15600, 35
set_[], 500, 35
remove_begin, 14800, 34
getIndexOf, 5600, 34
remove_begin, 19200, 33
remove_end, 26700, 32
set_=, 26100, 32
add_on_index, 17400, 33
getIndexOf, 6400, 33
set_[], 600, 33
set_[], 600, 33
getIndexOf, 4500, 33
remove_begin, 17700, 32
set_=, 29200, 32
set_[], 1000, 32
getIndexOf, 4900, 32
set_=, 28100, 32
set_[], 600, 32
set_[], 600, 32
set_=, 27000, 32
add_on_index, 16500, 33
remove_on_index, 17600, 32
set_[], 600, 32
set_[], 700, 32
add_end, 2900, 33
remove_begin, 16000, 32
set_=, 27300, 32
remove_on_index, 26700, 31
getIndexOf, 5700, 31
add_on_index, 15700, 32
set_=, 26100, 32
remove_on_index, 27900, 31
set_[], 600, 31
remove_end, 27900, 30
set_=, 26700, 30
set_=, 26100, 30
set_[], 500, 30
remove_begin, 16000, 29
remove_begin, 15300, 28
remove_end, 28400, 27
set_=, 26200, 27
set_=, 35800, 27
remove_begin, 16700, 26
add_on_index, 16500, 27
set_[], 2000, 27
set_=, 27800, 27
add_on_index, 17000, 28
add_on_index, 16600, 29
add_end, 2400, 30
set_=, 26400, 30
set_=, 25600, 30
getIndexOf, 4900, 30
add_end, 3000, 31
set_=, 29200, 31
set_=, 26000, 31
set_[], 600, 31
set_[], 500, 31
getIndexOf, 1200, 31
add_end, 2700, 32
add_begin, 15900, 33
getIndexOf, 5200, 33
remove_end, 27100, 32
add_on_index, 15900, 33
set_=, 26600, 33
set_=, 27200, 33
set_[], 600, 33
set_[], 600, 33
set_=, 26500, 33
getIndexOf, 4600, 33
set_[], 600, 33
getIndexOf, 1800, 33
set_=, 27000, 33
set_=, 26400, 33
set_=, 26100, 33
getIndexOf, 4800, 33
set_[], 500, 33
getIndexOf, 4300, 33
remove_begin, 16900, 32
set_=, 25900, 32
getIndexOf, 4800, 32
set_[], 600, 32
getIndexOf, 4100, 32
set_[], 600, 32
set_[], 500, 32
set_[], 500, 32
add_begin, 16700, 33
add_end, 2600, 34
remove_begin, 16400, 33
remove_begin, 15600, 32
set_[], 500, 32
getIndexOf, 3200, 32
set_[], 700, 32
remove_begin, 17500, 31
set_[], 600, 31
set_[], 500, 31
remove_begin, 20700, 30
set_=, 26900, 30
set_[], 500, 30
getIndexOf, 4500, 30
getIndexOf, 5500, 30
set_=, 31200, 30
set_=, 27400, 30
add_end, 3500, 31
remove_begin, 18000, 30
remove_end, 28600, 29
set_[], 800, 29
remove_begin, 17600, 28
remove_on_index, 30500, 27
set_=, 29900, 27
set_[], 600, 27
set_[], 700, 27
set_[], 700, 27
set_=, 29400, 27
remove_on_index, 30300, 26
add_on_index, 19700, 27
getIndexOf, 4500, 27
set_[], 700, 27
set_[], 700, 27
add_begin, 17400, 28
set_[], 1200, 28
set_[], 1200, 28
set_=, 34500, 28
remove_end, 35600, 27
set_=, 33600, 27
set_=, 32200, 27
add_end, 5600, 28
set_[], 1200, 28
set_=, 34000, 28
set_=, 36100, 28
remove_end, 35300, 27
remove_end, 35100, 26
remove_on_index, 34600, 25
set_[], 1200, 25
set_=, 32600, 25
set_=, 34100, 25
set_[], 700, 25
set_=, 29000, 25
set_=, 28200, 25
set_=, 28600, 25
set_[], 700, 25
add_begin, 17100, 26
remove_on_index, 28500, 25
add_begin, 17300, 26
remove_end, 28500, 25
add_begin, 16500, 26
remove_end, 29000, 25
getIndexOf, 4200, 25
add_on_index, 17400, 26
remove_on_index, 27900, 25
set_=, 33200, 25
remove_begin, 17400, 24
getIndexOf, 2900, 24
remove_begin, 16500, 23
remove_on_index, 31100, 22
remove_on_index, 28100, 21
remove_begin, 17500, 20
getIndexOf, 3700, 20
set_[], 700, 20
getIndexOf, 4400, 20
set_[], 800, 20
add_begin, 23600, 21
add_on_index, 17900, 22
add_end, 2800, 23
set_[], 700, 23
set_[], 800, 23
set_=, 28600, 23
add_on_index, 21200, 24
add_begin, 19500, 25
set_[], 600, 25
add_begin, 15500, 26
set_=, 27000, 26
set_[], 700, 26
set_=, 25800, 26
set_=, 26600, 26
set_[], 700, 26
set_[], 500, 26
add_on_index, 15900, 27
remove_on_index, 27200, 26
getIndexOf, 4800, 26
getIndexOf, 900, 26
remove_begin, 15600, 25
set_=, 29900, 25
set_=, 28900, 25
remove_begin, 16000, 24
add_end, 2800, 25
set_=, 26800, 25
set_=, 26400, 25
set_=, 25400, 25
add_on_index, 16200, 26
set_[], 600, 26
add_end, 2700, 27
getIndexOf, 4700, 27
set_=, 26900, 27
add_begin, 17400, 28
set_=, 26300, 28
set_[], 500, 28
remove_begin, 19100, 27
add_on_index, 16900, 28
set_[], 700, 28
set_=, 28200, 28
set_=, 25100, 28
getIndexOf, 1300, 28
